address,score,grade,kind,pro_tx_hash,valid,status,stale,headers_synced,headers_target,headers_per_sec,filter_headers_synced,filters_synced,filters_per_sec,advertised_height,connect_ms,avg_ping_ms,bytes_received,timeouts,validation_failures,total_secs,error
132.243.197.231:9999,95.6,A,Regular,7891ed71c52397c2474fbda2866f2631c925f12d88e7baa521d78e1464eae8ca,TRUE,done,FALSE,52704,52611,3071.9,52704,52704,5558,2502703,893,392,27396530,0,0,22.48,
167.71.76.44:9999,95.6,A,Regular,2e7e7bb6c8c8f4b656f9654d8f830c6dc4ee95debc381e08fc72116fe114bec5,TRUE,done,FALSE,52667,52611,6302.5,52667,52667,11596.3,2502667,428,438,26943692,0,0,12.98,
178.253.253.5:9999,95.6,A,Regular,88236a216c17bcbed87867b59f129ee5375ad6b8bc9b91b848c6c7bf466d5f6f,TRUE,done,FALSE,52638,52611,4401.4,52638,52638,8144.2,2502638,441,436,27341108,0,0,16.6,
138.68.68.160:9999,95.6,A,Regular,53923843c2cb135ee47bc49ce8d8456c8cfdfe3fbc20221c2e00693af66b707a,TRUE,done,FALSE,52660,52611,5765.2,52660,52660,10622.7,2502660,417,439,27263058,0,0,12.88,
88.99.11.31:9999,95.6,A,Regular,cc9c2206d18090985dedd2ad44c05a81d4e16654677efe860dd011318c4eb392,TRUE,done,FALSE,52678,52611,7272.8,52678,52678,12836.1,2502678,898,392,27413915,0,0,11.23,
151.244.85.147:9999,95.6,A,Regular,6eed8328e1715e6325bb4f4ce0110a59a76f5a3d511bb69af27b7b64e5c58afe,TRUE,done,FALSE,52701,52611,4031.8,52701,52701,8073.3,2502700,453,435,27123776,0,0,17.35,
151.244.85.67:9999,95.6,A,Regular,ea058e4dfea55608983ba4605d0f401bd27342fcbf79ec14d4edda36827922c6,TRUE,done,FALSE,52699,52611,4557.5,52699,52699,6599.2,2502699,439,437,26823497,0,0,18.85,
65.108.4.213:9999,95.6,A,Evo,0360500aa6cfefbf01b713f5900d4c79fbfac377582f2c21e03c3161445bbef2,TRUE,done,FALSE,52684,52611,4761.9,52684,52684,8607.2,2502684,430,438,27396873,0,0,16.87,
8.219.51.144:9999,95.6,A,Regular,7d031ce1c6379caeb5e140b91ebd03088043b957983a06c762a503fb78601bd3,TRUE,done,FALSE,52700,52611,7013.7,52700,52700,12057.9,2502700,75,465,27423133,0,0,10.74,
178.62.186.23:9999,95.6,A,Regular,6d64a112b210e859213e3a38340e1c2d061afdc4ba6c1aee724ecee035e1f848,TRUE,done,FALSE,52687,52611,5635.8,52687,52687,10014.3,2502687,431,438,27475363,0,0,13.44,
81.227.250.51:9999,95.6,A,Regular,23fe617cad7af17e7790aedf82ff8b989be1ca8483d84fbae1fcb61a6ccc0e46,TRUE,done,FALSE,52632,52611,4914.1,52632,52632,8020.6,2502632,432,438,27131651,0,0,16.99,
159.203.200.253:9999,95.6,A,Regular,9377ca62f3ba858b4b7cb58d16109e9169cc835b4218f742e1e5ea2d0184d07e,FALSE,done,FALSE,52678,52611,4345,52678,52678,7648.3,2502678,454,436,27262693,0,0,17.86,
45.135.180.79:9999,95.6,A,Evo,ed0797f13c7c1fec625c8d7b9eec71c806568135975cf99c82dd425a0dc45c75,TRUE,done,FALSE,52653,52611,3992.3,52653,52653,7559.6,2502653,392,442,26819775,0,0,17.09,
46.101.240.34:9999,95.6,A,Regular,3e8356395c80157d914381178a9356c1c03975f464c1742676406cd134045c47,TRUE,done,FALSE,52653,52611,4594.7,52653,52653,8146.1,2502653,483,433,27084022,0,0,16.18,
87.229.22.198:9999,95.6,A,Regular,2efff1f818d98ee7b6b3ecfc75ae6adf1b90f34d5effdf433a5aafbcc486ea8b,TRUE,done,FALSE,52660,52611,5296.6,52660,52660,9337.5,2502660,490,433,26861792,0,0,14.52,
151.244.85.123:9999,95.6,A,Regular,814b0990f724a6b89af7b4dd5db7cc8ba5068021649a4eb3833cc75b0d7e358b,TRUE,done,FALSE,52693,52611,2502.1,52693,52693,4693.7,2502693,488,433,25689466,0,0,26.03,
46.4.162.112:9999,95.6,A,Regular,06adb3d7951ed7d26f6c62de82a4dd857567588ff532abd15f60563abe40b093,TRUE,done,FALSE,52689,52611,5829.8,52689,52689,10227.8,2502688,395,442,27330448,0,0,13.4,
136.243.142.33:9999,95.6,A,Regular,7f60dc9110c055fb60e7156089440b883ee6af2dcfe58bd6402a34ada95d97a0,TRUE,done,FALSE,52682,52611,7792.2,52682,52682,13000.9,2502682,396,442,27200328,0,0,11.17,
188.40.163.21:9999,95.6,A,Regular,8249bde92990c3e27ff69aa3145d13fe19fc100a61178f7604dab441f1d89747,TRUE,done,FALSE,52693,52611,5319.5,52693,52693,9974,2502693,396,442,27063807,0,0,14.15,
62.171.189.217:9999,95.6,A,Regular,24bfb7e77d7dedadbf5007f7c8e6c3f1fdfbc1d74e4e78e1fca1cfc9448a9b6b,TRUE,done,FALSE,52660,52611,7530.4,52660,52660,12573.1,2502660,429,439,27370084,0,0,11.63,
188.40.251.219:9999,95.6,A,Regular,54703fd73044c1753726567994c035b899edb68dd49f859064bc59f9d2ad8743,TRUE,done,FALSE,52692,52611,6556,52692,52692,12075.8,2502692,799,403,27228213,0,0,12.21,
144.126.203.253:9999,95.6,A,Regular,57a86ee6f1544d08a4a9435288c09638b2a21e77d78385e0ef9425a4273c2bce,TRUE,done,FALSE,52655,52611,5056.8,52655,52655,10003.6,2502655,433,439,27352045,0,0,15.02,
135.181.54.103:9999,95.6,A,Regular,0855c7a2caa6b14c31167396ff69820eab6bbe58be059494cb0da72f32515fb6,TRUE,done,FALSE,52693,52611,4643.3,52693,52693,8730.6,2502693,614,421,27173056,0,0,15.71,
151.244.85.228:9999,95.6,A,Regular,6c481abce0a2eeb54cc8d5293d1652ade9eaddb182203b40f5ad537f7b6dd1a3,TRUE,done,FALSE,52697,52611,5217.7,52697,52697,9361.6,2502697,442,438,27332560,0,0,14.39,
188.166.85.205:9999,95.6,A,Regular,eacc857d73fa7f1da0a318dfc4e405b66a6af00a112543a87e051383d647ac40,TRUE,done,FALSE,52669,52611,5473.8,52669,52669,9671.9,2502669,404,442,27263713,0,0,14.69,
176.9.210.6:9999,95.6,A,Regular,97b45690ab1643cf585f32eb913404729a1a770fabd064ad76f09f9ee282b2ad,TRUE,done,FALSE,52670,52611,7563.1,52670,52670,13330.8,2502670,407,442,27275110,0,0,11.31,
136.244.99.17:9999,95.6,A,Evo,a1804745e3e50bb6e23fec8038811dd9ce43a3118232c26eeefab8d2f96ccd46,TRUE,done,FALSE,52633,52611,3277.3,52633,52633,5948.3,2502632,391,444,26890399,0,0,21.04,
134.209.199.26:9999,95.6,A,Regular,aca0a3edf827df51afd5051e73e0b15d57128b389e49eecd979d332a8e4145b3,FALSE,done,FALSE,52678,52611,4818.7,52678,52678,4413.9,2502678,436,440,27253108,0,0,26.72,
178.62.165.80:9999,95.6,A,Regular,829dfacd5706aac8b6cce52977cbe800f79551506430e119ecb7a23b6cc8167a,TRUE,done,FALSE,52692,52611,4902.8,52692,52692,9184.8,2502691,846,400,27261843,0,0,15.41,
151.244.85.25:9999,95.6,A,Regular,2ce1b5a4e080f0b5897cb7319eceab15239aa1530877aa0e74062de5ffd73c36,TRUE,done,FALSE,52684,52611,3826.5,52684,52684,6824,2502684,448,439,26365767,0,0,20.08,
136.243.29.208:9999,95.6,A,Regular,8198de3a8cd4d152c6a35da228186741c6ca05f60e66e266c69c6a05782b8986,TRUE,done,FALSE,52680,52611,6792.9,52680,52680,11846.2,2502680,398,444,26784495,0,0,12.03,
178.63.235.199:9999,95.6,A,Regular,914c84a8150caf77f6861649b7268c4a66c90adc9d5e93a39d5ddc780ea8ea4a,TRUE,done,FALSE,52678,52611,4326.7,52678,52678,8096,2502678,400,444,26850311,0,0,16.22,
132.243.197.105:9999,95.6,A,Regular,6781474b23443ba1d3f651e5d66ae4d4eb27d8344e8f47cf82c1ce2dc78bc4b4,TRUE,done,FALSE,52703,52611,3172.3,52703,52703,5003.1,2502703,614,423,26625563,0,0,24.85,
185.165.171.117:9999,95.6,A,Regular,7d21cc1d2694b39a192dfd444b7416c1ea2aa11b22369168bb13f67dbece786c,TRUE,done,FALSE,52638,52611,3205.3,52638,52638,5665.4,2502638,442,440,27537663,0,0,23.91,
178.63.121.132:9999,95.6,A,Regular,2b9e92bba710f3282b18a99c8b84adf93111fad9640c74614d85cd497202f2b7,TRUE,done,FALSE,52689,52611,7169.9,52689,52689,12570.6,2502689,389,445,27320231,0,0,10.93,
132.243.197.50:9999,95.6,A,Regular,d1310d31557a7d68c23211f1fa6e07d2e429983767e1afe575afcbfafb5341ce,TRUE,done,FALSE,52704,52611,2457.5,52704,52704,4371.6,2502704,396,412,26675324,0,0,28.18,
188.40.231.1:9999,95.6,A,Regular,87111ad44a43a108e3a7d46153881cb359af56b627469654b7047779caca1d33,TRUE,done,FALSE,52688,52611,6704.4,52688,52688,11826,2502688,900,395,27347189,0,0,12.38,
37.60.254.202:9999,95.6,A,Evo,888cb5a32ccc66f5ff30fbd994c54f0dddb2f537ca72038909c9f3824de8d063,TRUE,done,FALSE,52678,52611,4493.6,52678,52678,7615,2502678,632,421,26016992,0,0,16.55,
178.128.243.194:9999,95.6,A,Regular,52fbf403026739287fcb186a89b695d295060e0cfa116305dd625da34b8cafb0,TRUE,done,FALSE,52680,52611,7002.9,52680,52680,13562.1,2502679,897,395,27042635,0,0,10.98,
135.181.8.68:9999,95.6,A,Regular,4e0a59bc978e3f44eba25540110bfe28fe79109bf8b54c037257e4c48fbaa2f2,TRUE,done,FALSE,52696,52611,3278.7,52696,52696,6440.4,2502696,586,426,26682377,0,0,21.19,
23.88.22.67:9999,95.6,A,Regular,af523cea1f19d9fa0734d2d8d394187e12befd6860f46bcbd5fcd8f59a2551ac,TRUE,done,FALSE,52650,52611,7384.9,52650,52650,13336.4,2502650,462,438,27149486,0,0,10.76,
46.4.162.101:9999,95.6,A,Regular,e04aa65ccefb386bb37c8d260a797616bb4412e47171875308b006b453dee4fe,TRUE,done,FALSE,52694,52611,5134.1,52694,52694,8687.5,2502694,899,395,27247157,0,0,15.96,
132.243.197.52:9999,95.6,A,Regular,17a9a660a5ad85deea796b80b80df6664e23bde296384fd7164d76f5c1df596d,TRUE,done,FALSE,52700,52611,2576.9,52700,52700,4868.7,2502699,409,444,27235111,0,0,25.75,
151.244.85.43:9999,95.6,A,Regular,1ddb05d6d19de91fc0820c788604b64c569652fa753013fa26f0f358ed45fcb0,TRUE,done,FALSE,52698,52611,3981.9,52698,52698,7739.3,2502697,437,441,27176059,0,0,17.59,
188.40.231.12:9999,95.6,A,Regular,8682fc71be2a2fc4ef4b7ff49ef573f241e2aa840d0fefd5bcd586748e1efd52,TRUE,done,FALSE,52696,52611,5899,52696,52696,10084.3,2502696,404,445,27299735,0,0,14.15,
132.243.197.90:9999,95.6,A,Regular,075fcdd4c0ffbe393ca1d2e98f5486fdf65df04e4cfdcbb2c9a894cf0d76dece,TRUE,done,FALSE,52704,52611,3083.7,52704,52704,4795,2502704,421,443,26313710,0,0,25.99,
132.243.197.45:9999,95.6,A,Regular,2305f33b8594dad2e11319341496afd362ceef22676297e60b73316aa43d2e81,TRUE,done,FALSE,52701,52611,2854.8,52701,52701,4699,2502701,902,396,27324079,0,0,25.93,
95.217.125.103:9999,95.6,A,Regular,4cced56a88108b03f7f170a501bfebc9c77255440e862d80d39a739bdee6c8a3,TRUE,done,FALSE,52682,52611,7437,52682,52682,12628.3,2502682,426,443,27352176,0,0,11.36,
188.40.185.132:9999,95.6,A,Regular,ac84fd5b5062dc2619cbbd76b45e4f35d660f8066c2a6f04ce40da94c0f453af,TRUE,done,FALSE,52702,52611,5363.1,52702,52702,9702.7,2502702,401,445,27689519,0,0,14.23,
151.244.85.213:9999,95.6,A,Regular,378f5f1a911d6fb41e41293f2265d99a4569e023e0fd536b9f9511318d2e00f3,TRUE,done,FALSE,52700,52611,5407.6,52700,52700,9986.1,2502700,437,442,27466467,0,0,13.82,
136.243.142.37:9999,95.6,A,Regular,04e5a2045b4fed8663952fe20f8e33b9cc5c33d8b72973e86677c34223c440a7,TRUE,done,FALSE,52684,52611,5141.5,52684,52684,8860.3,2502684,634,423,27029359,0,0,15.09,
174.138.11.164:9999,95.6,A,Regular,b365f0e363fc9b75dac173ba229b25406024eea8b1814434c14c031d1c13367c,TRUE,done,FALSE,52651,52611,6474.9,52651,52651,11226.3,2502651,730,413,27230727,0,0,12.45,
88.99.11.22:9999,95.6,A,Regular,eeaab79739a6069c0f0dda8c763e28c526ab52124e1753edaa7f66ec86356284,TRUE,done,FALSE,52666,52611,6032.6,52666,52666,11230.3,2502666,425,444,27407240,0,0,12.4,
188.40.190.38:9999,95.6,A,Regular,60ee8e1f469a8aba47e850d4fd772a871e2a2b01d55c0c39a93abd238f9bc233,TRUE,done,FALSE,52688,52611,6233.6,52688,52688,10956.9,2502688,426,444,27269561,0,0,12.7,
95.217.71.202:9999,95.6,A,Regular,c7426058e81d3de802683a863a2e8bc863272526fa47b2fda2f174f8db58ca29,TRUE,done,FALSE,52651,52611,5213,52651,52651,10304.6,2502650,600,427,27083206,0,0,13.62,
151.244.85.219:9999,95.6,A,Regular,0317c51a056c5d3fdc611b19fa0d88c2f718a44786ddebd95643266e8579058c,TRUE,done,FALSE,52693,52611,4305.6,52693,52693,7854.1,2502693,442,442,27249003,0,0,17,
95.85.54.64:9999,95.6,A,Regular,487c01aa5969dd91956a0f28268e5a3db462a0be0ebf215cb4ac9d6c2e7035ad,TRUE,done,FALSE,52675,52611,7418.7,52675,52675,14023.3,2502674,452,441,26887696,0,0,10.71,
167.99.73.247:9999,95.6,A,Regular,53daacc8736af6d980ed524a766e0c1fcfd2d0b4d9748bbfa1b301bfce39ad12,TRUE,done,FALSE,52618,52611,2018.7,52618,52618,3661.3,2502618,506,70,26790716,0,0,33.71,
188.40.205.5:9999,95.6,A,Regular,2b52872c3dbe512e9aef72ba266b62d9a7e0201e97513cbca0ea1dcd658a83cb,TRUE,done,FALSE,52703,52611,3661.9,52703,52703,7065.9,2502703,436,443,26636482,0,0,19.24,
188.40.182.214:9999,95.6,A,Regular,8fc3d2036c283b75dc9a83ff5f8edc6516c2763d1a659db0314941ee22406b3a,TRUE,done,FALSE,52690,52611,4169.1,52690,52690,7495.6,2502690,390,448,27073539,0,0,17.94,
178.63.236.114:9999,95.6,A,Regular,f90195f6eced35a65b684dc0af1c9234846b0db805c0db012677ac5b2052d40a,TRUE,done,FALSE,52645,52611,7590,52645,52645,12328,2502645,401,447,27246592,0,0,11.27,
151.244.85.34:9999,95.6,A,Regular,2266a85a937b644edd2f7d0fa708cde55b08513e5b06452bb744b08ce9f651ab,TRUE,done,FALSE,52698,52611,3741.6,52698,52698,7354,2502697,478,439,26996660,0,0,18.6,
91.184.249.209:9999,95.6,A,Regular,1e25ab23d2c08704ae954673660df1daf833f6245170bf79ea5d6d0a23b7a937,TRUE,done,FALSE,52630,52611,2638.4,52630,52630,5099.5,2502630,399,447,27355468,0,0,25.87,
151.244.85.134:9999,95.6,A,Regular,5d47826dbaa643a4c4d63e36146c5ea01be03c41443b303dc9c26ea001ace86b,TRUE,done,FALSE,52690,52611,2822.3,52690,52690,5294.3,2502690,461,442,26781173,0,0,23.26,
136.243.29.197:9999,95.6,A,Regular,cb75f92236957b3c0a343ba50dcac86a4fbd4db620a709f57d6b74800a68e2bc,TRUE,done,FALSE,52687,52611,6683.9,52687,52687,12060.7,2502687,393,448,27441443,0,0,12.07,
46.4.162.113:9999,95.6,A,Regular,bd5fbb9b5181a81316a846513463062423709ed0cc99b11bb8194f2448696861,TRUE,done,FALSE,52686,52611,8222.9,52686,52686,15108.7,2502686,401,448,27244829,0,0,9.84,
93.115.172.38:9999,95.5,A,Evo,ac62204c6feb5a0b5fa74e46e8d7c1bceb2539184bd70fd6727b9aec20bbc0d9,TRUE,done,FALSE,52655,52611,2612.7,52655,52655,4693.3,2502655,487,439,25954199,0,0,25.92,
132.243.197.81:9999,95.5,A,Regular,b88814cfe6cea7e2bd160ac51448010cae37ef72fbd2052493e0fdd4779f42b4,TRUE,done,FALSE,52703,52611,3316.7,52703,52703,5882.3,2502703,780,411,26932049,0,0,22.48,
188.40.180.138:9999,95.5,A,Regular,bf01a63829dd37e1fe625f9e33515b7f18c2d7ec70f86d50d0cb5f3a6219df1c,TRUE,done,FALSE,52678,52611,6413.6,52678,52678,12501.7,2502678,411,447,26988820,0,0,11.97,
192.241.194.154:9999,95.5,A,Regular,65e77711edc8124a51431534f7bd1b72959743421d4560dcf6ee1d50434b6eef,TRUE,done,FALSE,52686,52611,4950.5,52686,52686,8634.7,2502686,449,443,27175161,0,0,15.49,
45.32.74.201:9999,95.5,A,Regular,9c2009afaf92cf604cca30d677248236600405d110dc9a3d7d659536642bf27c,TRUE,done,FALSE,52678,52611,5659.3,52678,52678,9908.1,2502678,440,444,26615195,0,0,14.03,
188.40.205.13:9999,95.5,A,Regular,7c941e819e2e7ef73169820ee97e56d9fb715c952191aa97d78205a35d5cc4c3,TRUE,done,FALSE,52703,52611,7412.7,52703,52703,12651.9,2502703,438,445,27405429,0,0,11.82,
151.244.85.203:9999,95.5,A,Regular,4aa81c3ab5486dde38060141fb750b54b162401cdfa78c73cb366489abeb108b,TRUE,done,FALSE,52693,52611,3549.2,52693,52693,6723.5,2502693,448,444,26967096,0,0,19.65,
178.157.91.184:9999,95.5,A,Evo,9ce058c5464822ab8ee2fe156449016ce726ab8ff6ff004664946f4971694aea,TRUE,done,FALSE,52653,52611,4839.2,52653,52653,8252.3,2502653,396,449,27160658,0,0,16.4,
165.227.238.23:9999,95.5,A,Regular,be48c06de9a9c8a2c7c8525838c786d6ad9ff5a1b0507374c0d53caf56dd896e,TRUE,done,FALSE,52651,52611,4548.7,52651,52651,7909.4,2502651,443,444,27150098,0,0,16.9,
89.117.3.242:9999,95.5,A,Regular,75441518be9043348e9530eba0897223010bde5b3cf66f66785fac8683d71241,TRUE,done,FALSE,52631,52611,2743.4,52631,52631,5221.1,2502631,409,448,27015443,0,0,27.42,
136.243.142.36:9999,95.5,A,Regular,82e9c8f49b685bef4cc8f0f9223b524417cf463bfa3fcf4ea1ac9dd7cf242b0a,TRUE,done,FALSE,52615,52611,5476.2,52615,52615,7751.1,2502615,400,448,27145714,0,0,17.87,
206.189.112.246:9999,95.5,A,Regular,7f899177a47641aed233ee6a15748c2339fc09660477d83fa85bb2bfa3980644,TRUE,done,FALSE,52632,52611,5223.5,52632,52632,9629.2,2502632,487,440,27400385,0,0,13.79,
167.71.75.173:9999,95.5,A,Regular,7a77f7e956eadedb8a0e27ab4e633b087e0312c26eef83a854dbf75b840e69d7,TRUE,done,FALSE,52675,52611,4215.5,52675,52675,7623,2502675,455,443,26799084,0,0,18.41,
151.244.85.141:9999,95.5,A,Regular,1d262c67b33c35395188f9006182076ff8988f48642a05b3dcd0721893a5bf39,TRUE,done,FALSE,52686,52611,5859.5,52686,52686,10736.5,2502686,432,446,27281961,0,0,12.69,
188.166.54.247:9999,95.5,A,Regular,0eae67038d2fd8ef6aa498aa2d89fdf4f8cead5dca5ee24d1ccfac2fdfb75e6b,TRUE,done,FALSE,52682,52611,6182.4,52682,52682,12047.9,2502681,415,448,26930826,0,0,12.43,
188.40.205.6:9999,95.5,A,Regular,08feec7891bfcc7676f972192a91a772dd5cb5932958dc84dcdc8ae9193d1ee3,TRUE,done,FALSE,52703,52611,5709.4,52703,52703,11144.4,2502703,446,445,27247557,0,0,12.82,
165.22.65.68:9999,95.5,A,Regular,9a86fc300cda8c2ad196e9f6889d1dafe254a2c596a6bbede71930cb4602ab58,TRUE,done,FALSE,52666,52611,4900.7,52666,52666,8031.6,2502666,752,415,27150190,0,0,17.1,
91.198.108.39:9999,95.5,A,Regular,8c4eef3a45b787b6605af1cec71ca661e5a26a5e1afdf37ad914eaecebc4dc13,TRUE,done,FALSE,52618,52611,5022.3,52618,52618,9675.5,2502618,439,446,26663809,0,0,14.03,
62.171.171.253:9999,95.5,A,Evo,69036859d97d45d903bf4a969eea84b30a2e7bc46481ac31f2b38aca06386a67,TRUE,done,FALSE,52653,52611,4780.5,52653,52653,8252.8,2502653,644,426,27190706,0,0,16.44,
174.138.14.99:9999,95.5,A,Regular,55a4116977946b3956febda9c287ada48004d21f9159c65a884e7655fbe5c5ae,TRUE,done,FALSE,52653,52611,4260,52653,52653,6359.8,2502653,457,444,27065861,0,0,19.73,
95.216.84.36:9999,95.5,A,Regular,1a65f61ba8f614a14fbdf1dc9102aa80b09dbdc92562fcdb15381c0f000a4339,TRUE,done,FALSE,52680,52611,7096.9,52680,52680,12511.1,2502680,419,448,27490446,0,0,11.19,
132.243.197.3:9999,95.5,A,Regular,3dd5a9ea94765eb4778fe9c4961f8db18de37dadd507cd80455ce473f531dad6,TRUE,done,FALSE,52704,52611,2594.8,52704,52704,4339.4,2502704,434,447,27239543,0,0,29.89,
135.181.53.228:9999,95.5,A,Regular,d6341057715ad87b8b20f3165665d1e076fb7db2684247edd0ee62b0855b1457,TRUE,done,FALSE,52685,52611,7670.5,52685,52685,11921.5,2502685,745,417,27142648,0,0,12.01,
151.244.85.197:9999,95.5,A,Regular,e892c2c41e5ffcaabbb4c1f1ac0bd4e8254f9e1414aefcc9e56c2d27febd6053,TRUE,done,FALSE,52687,52611,6408.8,52687,52687,12728,2502687,429,448,27271763,0,0,11.84,
132.243.197.63:9999,95.5,A,Regular,e8b78a6dbfc00871ce1fd89375e7cffc4815438953db26c0b7102e8c398fc870,TRUE,done,FALSE,52700,52611,3110.5,52700,52700,5363.1,2502700,395,451,27388769,0,0,25.96,
132.243.197.140:9999,95.5,A,Regular,27c54dfdbf6dcd26e5cfc97ffea6ef2cf4c45e808c4af05370883fa5936bd288,TRUE,done,FALSE,52701,52611,3304.6,52701,52701,6132.1,2502701,430,448,27211474,0,0,21.54,
151.244.85.220:9999,95.5,A,Regular,dacb55b3a54380f301d8a2de94cd496055fc238381df2d9a0352dfa9a16764f5,TRUE,done,FALSE,52700,52611,4617.5,52700,52700,8285.9,2502700,438,448,26956894,0,0,15.99,
198.199.112.85:9999,95.5,A,Regular,93db1b92007d3fc679063f60b122800193457414db03d7782e22c6046bab27ee,FALSE,done,FALSE,52665,52611,3562.2,52665,52665,6146.7,2502665,449,447,27478956,0,0,20.15,
136.243.115.130:9999,95.5,A,Regular,79aa0eebaf9b591dbeef2aef7e5e23c4cf32efde2a91f8b2e20f6b6e8f734888,TRUE,done,FALSE,52680,52611,5793.8,52680,52680,10480.6,2502680,400,452,27487795,0,0,13.17,
91.198.108.35:9999,95.5,A,Evo,c6f4b23d05d13c06629d77489e2e7a5a63b980b7dae823055019108dcb0431d2,TRUE,done,FALSE,52653,52611,3493.6,52653,52653,6069.5,2502653,463,446,25608227,0,0,21.71,
207.180.224.96:9999,95.5,A,Evo,82376796446026720472e0965fb49d9517e01fb016d06c783474ef2507a1c3bc,TRUE,done,FALSE,52654,52611,4669.6,52654,52654,7953.2,2502654,456,447,27127629,0,0,16.67,
93.115.172.39:9999,95.5,A,Evo,e010ff522d7da4186bac8dd329da272683a76bf8fd139e85f6aae215d803ee8e,TRUE,done,FALSE,52640,52611,4972.1,52640,52640,8054.2,2502640,450,447,27034854,0,0,16.02,
188.40.182.211:9999,95.5,A,Regular,29f05a097398d8806aa952c69fa724b0ffe53a6d7b27f8d227d4064264ab14f9,TRUE,done,FALSE,52704,52611,6272.2,52704,52704,11354.8,2502704,746,419,27565970,0,0,13.76,
178.128.72.136:9999,95.5,A,Regular,07cd2249ad676909819e7fcf8a9a22de743ac84e69b65274f015d18c53d2d5ef,FALSE,done,FALSE,52681,52611,5915.9,52681,52681,10395.1,2502681,449,448,27505891,0,0,13.14,
62.171.144.192:9999,95.5,A,Evo,4b992878502df4a2115c005ae2e109e71a6d7c8e1fa36c949627b92da04b43b2,TRUE,done,FALSE,52675,52611,5714.4,52675,52675,9523.3,2502675,395,453,26836441,0,0,14.19,
134.209.197.15:9999,95.5,A,Regular,763138c622ac9c9807ecb5d69bb882dd4ba2690deac24675cd4e9124d2a4f493,TRUE,done,FALSE,52669,52611,7275.7,52669,52669,11129.1,2502669,515,441,27478791,0,0,12.34,
95.217.48.96:9999,95.5,A,Regular,dc8915a98ee198fc8f5b1e7876c172f69a5b41720ca79f830f3fe33848d57626,TRUE,done,FALSE,52648,52611,2828.4,52648,52648,5226.7,2502648,420,451,26613797,0,0,22.9,
164.92.164.29:9999,95.5,A,Regular,f61e062e865a58434ab851c3b1f62da7916db9c4b42ce963f56575b252b680ea,TRUE,done,FALSE,52665,52611,5550.4,52665,52665,9231.3,2502665,694,424,27233411,0,0,14.64,
151.244.85.166:9999,95.5,A,Regular,edd3b90f13badd2d0b6376789f36dac6545050e3ee6aedc0ba9e0c7657ab0895,TRUE,done,FALSE,52694,52611,4477.1,52694,52694,8358.3,2502694,432,450,27241373,0,0,16.39,
132.243.197.108:9999,95.5,A,Regular,d2da0df281c0a1a7528b63960a0a48193dcd38113fa413e76683553d685643e2,TRUE,done,FALSE,52704,52611,2783.9,52704,52704,4991.7,2502704,682,426,26835662,0,0,26.63,
89.35.131.39:9999,95.5,A,Evo,6c9e8daa6e66d2a2b13471773419713ea8fefbcfcc39e13ec6c4b883ec66471f,TRUE,done,FALSE,52645,52611,2576.3,52645,52645,4032.5,2502645,453,449,26499018,0,0,32.06,
31.58.170.133:9999,95.5,A,Regular,f2c190ea2cbd9e3cef5846dfa5f4070104d9ee877fc5f95d5959f971a7b6cbd9,TRUE,done,FALSE,52669,52611,5328.3,52669,52669,9462.1,2502669,447,450,27133433,0,0,14.81,
46.4.162.99:9999,95.5,A,Regular,23bc0cccf11566b33a15356f1f572c03ca2cb53335ec79afa3768010bde83821,TRUE,done,FALSE,52665,52611,6524,52665,52665,12090.8,2502665,799,415,26809602,0,0,11.85,
31.56.38.1:9999,95.5,A,Regular,5385e90f7d83248d4cd56d0eca5b0cfa67b56a83f65998d0f968fafdf71817d2,TRUE,done,FALSE,52649,52611,2909.4,52649,52649,5836.5,2502648,446,450,26980364,0,0,24.28,
89.125.209.69:9999,95.5,A,Evo,6170cecd944ad534fa0e0686ba3a69d1264e9f1a619bd0185b76a8c3a6c190e3,TRUE,done,FALSE,52680,52611,3665.5,52680,52680,5536.3,2502680,480,447,26823431,0,0,22.46,
135.181.52.129:9999,95.5,A,Regular,3c9c0b1240e375f5bb846d467396741c27c3b08abaccaaedfe3467151c38a008,TRUE,done,FALSE,52614,52611,6022.9,52614,52614,8997.7,2502614,476,447,27476869,0,0,17.01,
89.125.209.195:9999,95.5,A,Evo,c56713989ec07d4f4809044fc8598e4f1c4a2c33be1c4af3a28a6d7102c1a154,TRUE,done,FALSE,52660,52611,3303.3,52660,52660,3646.7,2502660,459,449,26460744,0,0,32,
176.9.210.15:9999,95.5,A,Regular,1f56b283a17628918af7635aa6ea3c3bf858afc49245795bfab8e071c9f6444f,TRUE,done,FALSE,52649,52611,4281.2,52649,52649,7366,2502649,540,441,27397638,0,0,17.16,
198.199.119.50:9999,95.5,A,Regular,3a75e3044745c925cdecba9813d31def30e1d20811adfcdf726df0e2ad544d44,TRUE,done,FALSE,52632,52611,3931.9,52632,52632,7368.7,2502632,444,451,27073643,0,0,19.21,
46.4.217.251:9999,95.5,A,Regular,bf76fe1faad3fe87191721e722ee5350a17a29f950da5779c1f4037f47648fc3,TRUE,done,FALSE,52691,52611,6773.5,52691,52691,12518.3,2502691,396,455,27546230,0,0,11.62,
168.119.87.129:9999,95.5,A,Regular,501668bbd5cf1f42ed2d51d5f42ca6fe6db5de68ba3f52bd1edc3c56f3bdd59a,TRUE,done,FALSE,52691,52611,3694.6,52691,52691,6757.3,2502691,407,454,27415875,0,0,18.69,
